"id","MQ2","MQ7","MQ135","NO2","C2H5OH","VOC","CO","HMD","TMP","HI","RAWPM","DD","LAT","LON","time"
1775,3.62,4.77,9.44,6.51,59.16,53.23,85.89,60.02,32.0,49.03,,252.37,22.556973,88.4940996,"2024-04-22 10:30:02.031284"
1776,4.21,4.43,8.69,5.87,65.81,55.43,81.12,61.66,32.0,46.73,,252.91,22.556973,88.4940996,"2024-04-22 10:30:07.059061"
1777,3.52,4.59,8.31,6.43,60.58,55.24,84.73,60.74,32.0,48.98,,252.68,22.556973,88.4940996,"2024-04-22 10:30:12.086056"
1778,3.57,4.17,9.58,6.02,59.3,56.37,86.66,60.37,32.0,46.27,,252.11,22.556973,88.4940996,"2024-04-22 10:30:17.113819"
1779,3.45,4.18,8.22,6.12,55.13,51.73,80.15,62.13,32.0,46.52,,251.84,22.556973,88.4940996,"2024-04-22 10:30:22.142308"
1780,3.3,5.16,8.84,6.04,57.07,52.52,87.08,60.96,32.0,47.62,,253.08,22.556973,88.4940996,"2024-04-22 10:30:27.171571"
1781,3.56,4.53,8.59,5.93,63.83,56.76,86.94,61.38,32.0,47.04,,252.16,22.556973,88.4940996,"2024-04-22 10:30:32.202665"
1782,5.12,4.76,9.4,6.07,59.02,55.37,82.75,60.36,32.0,48.84,,251.95,22.556973,88.4940996,"2024-04-22 10:30:37.259331"
1783,4.11,5.19,8.24,5.5,59.35,53.18,85.69,62.25,32.0,49.96,,252.56,22.556973,88.4940996,"2024-04-22 10:30:42.285560"
1784,4.67,4.44,9.75,5.94,64.56,51.67,82.23,61.49,32.0,47.55,,252.17,22.556973,88.4940996,"2024-04-22 10:30:47.312231"
1785,5.08,4.27,9.64,6.07,56.13,56.11,86.66,60.83,32.0,49.01,,253.24,22.556973,88.4940996,"2024-04-22 10:30:52.341091"
1786,5.39,5.24,9.39,6.59,59.46,54.94,81.77,60.0,32.0,49.16,,252.13,22.556973,88.4940996,"2024-04-22 10:30:57.397933"
1787,4.93,5.23,9.4,5.52,65.8,56.88,86.01,60.89,32.0,48.1,,252.56,22.556973,88.4940996,"2024-04-22 10:31:02.426029"
1788,3.67,5.02,9.51,6.4,55.5,50.03,82.3,60.61,32.0,49.92,,252.28,22.556973,88.4940996,"2024-04-22 10:31:07.462106"
1789,3.75,4.93,8.33,6.41,64.77,51.27,80.15,58.54,32.0,49.72,,253.39,22.556973,88.4940996,"2024-04-22 10:31:12.500517"
1790,3.67,5.25,9.0,5.67,62.54,51.31,83.53,58.61,32.0,47.91,,251.82,22.556973,88.4940996,"2024-04-22 10:31:17.540194"
1791,4.37,4.59,9.15,6.47,55.41,52.95,81.71,61.17,32.0,49.19,,253.33,22.556973,88.4940996,"2024-04-22 10:31:22.579046"
1792,3.87,5.01,8.74,6.08,60.55,53.9,85.85,59.11,32.0,48.89,,252.37,22.556973,88.4940996,"2024-04-22 10:31:27.607466"
1793,3.56,5.08,8.51,6.03,58.73,53.94,81.46,61.65,32.0,49.64,,252.68,22.556973,88.4940996,"2024-04-22 10:31:32.637436"
1794,4.05,5.07,9.05,6.52,64.24,52.39,83.47,59.36,32.0,49.13,,252.16,22.556973,88.4940996,"2024-04-22 10:31:37.732445"
1795,4.99,4.12,9.36,6.07,54.97,54.48,80.74,62.06,32.0,48.94,,252.34,22.556973,88.4940996,"2024-04-22 10:31:42.765138"
1796,5.05,5.26,9.34,6.48,61.78,52.6,82.48,61.94,32.0,48.89,,252.79,22.556973,88.4940996,"2024-04-22 10:31:47.792697"
1797,5.04,4.9,9.19,5.61,63.33,51.65,86.06,59.02,32.0,49.58,,252.94,22.556973,88.4940996,"2024-04-22 10:31:52.819403"
1798,4.98,4.18,8.7,6.02,56.26,57.45,80.59,61.61,32.0,49.88,,252.31,22.556973,88.4940996,"2024-04-22 10:31:57.847764"
1799,5.08,5.32,8.35,6.39,57.69,56.34,80.93,60.99,32.0,46.23,,251.65,22.556973,88.4940996,"2024-04-22 10:32:02.872137"
1800,4.86,4.26,8.91,5.65,61.86,52.62,86.51,59.14,32.0,48.1,,252.23,22.556973,88.4940996,"2024-04-22 10:32:07.899082"
1801,3.35,5.37,8.87,5.69,54.95,51.52,81.94,60.56,32.0,48.12,,252.58,22.556973,88.4940996,"2024-04-22 10:32:12.929011"
1802,3.61,4.01,8.92,6.43,56.66,50.29,86.28,59.97,32.0,47.32,,252.24,22.556973,88.4940996,"2024-04-22 10:32:17.966683"
1803,3.98,5.2,8.44,6.02,63.27,53.84,82.46,60.05,32.0,46.56,,253.13,22.556973,88.4940996,"2024-04-22 10:32:23.007374"
1804,5.07,4.08,9.78,6.11,59.92,57.03,82.7,59.76,32.0,48.86,,253.05,22.556973,88.4940996,"2024-04-22 10:32:28.036771"
1805,3.2,5.41,9.62,5.61,57.85,57.76,80.6,60.82,32.0,47.15,,251.94,22.556973,88.4940996,"2024-04-22 10:32:33.061943"
1806,4.9,4.99,9.59,6.17,54.27,52.61,87.07,59.94,32.0,46.67,,251.68,22.556973,88.4940996,"2024-04-22 10:32:38.092348"
1807,4.16,4.07,9.09,6.37,60.18,55.8,87.5,59.49,32.0,47.78,,252.57,22.556973,88.4940996,"2024-04-22 10:32:43.125102"
1808,3.76,5.36,9.13,5.95,58.76,53.81,83.96,62.29,32.0,48.85,,252.98,22.556973,88.4940996,"2024-04-22 10:32:48.161749"
1809,4.61,4.88,8.95,5.91,54.56,56.16,82.55,60.84,32.0,46.27,,252.38,22.556973,88.4940996,"2024-04-22 10:32:53.191487"
1810,3.79,5.15,8.49,5.73,61.17,53.24,80.38,58.31,32.0,46.24,,253.41,22.556973,88.4940996,"2024-04-22 10:32:58.220583"
1811,4.7,4.75,9.62,5.76,59.36,54.21,86.28,61.6,32.0,49.25,,253.37,22.556973,88.4940996,"2024-04-22 10:33:03.245362"
1812,3.4,4.73,8.41,6.02,55.99,56.79,86.98,60.76,32.0,47.38,,251.91,22.556973,88.4940996,"2024-04-22 10:33:08.280608"
1813,4.88,5.19,8.28,6.21,65.51,56.9,83.81,59.62,32.0,49.12,,253.06,22.556973,88.4940996,"2024-04-22 10:33:13.311632"
1814,3.67,4.93,9.12,6.2,65.53,56.14,87.76,61.14,32.0,48.26,,251.99,22.556973,88.4940996,"2024-04-22 10:33:18.343703"
1815,4.54,4.69,9.57,5.68,57.07,51.4,87.42,58.61,32.0,46.51,,252.62,22.556973,88.4940996,"2024-04-22 10:33:23.380654"
1816,3.53,5.19,9.08,6.08,54.81,53.81,81.28,59.92,32.0,46.41,,251.63,22.556973,88.4940996,"2024-04-22 10:33:28.420380"
1817,3.49,4.53,9.07,6.6,57.99,57.2,82.23,61.85,32.0,46.95,,253.11,22.556973,88.4940996,"2024-04-22 10:33:33.450139"
1818,4.82,4.94,8.23,5.99,54.98,53.46,81.21,58.42,32.0,48.79,,252.09,22.556973,88.4940996,"2024-04-22 10:33:38.471082"
1819,4.44,4.51,8.73,6.44,60.42,52.77,82.73,59.78,32.0,47.49,,251.87,22.556973,88.4940996,"2024-04-22 10:33:43.493916"
1820,3.57,4.74,9.39,6.56,63.47,53.56,86.04,59.42,32.0,48.49,,252.44,22.556973,88.4940996,"2024-04-22 10:33:48.527380"
1821,3.49,4.9,8.6,5.69,55.28,57.4,84.41,58.91,32.0,49.52,,251.82,22.556973,88.4940996,"2024-04-22 10:33:53.560460"
1822,4.74,4.67,8.45,5.98,61.2,56.24,85.18,61.84,32.0,47.71,,252.95,22.556973,88.4940996,"2024-04-22 10:33:58.586779"
1823,4.79,4.79,8.84,5.77,60.85,54.69,82.09,60.8,32.0,46.94,,253.45,22.556973,88.4940996,"2024-04-22 10:34:03.638607"
1824,4.65,5.45,9.78,6.57,59.86,52.85,80.14,61.89,32.0,49.96,,253.29,22.556973,88.4940996,"2024-04-22 10:34:08.668301"
1825,3.34,4.69,9.24,6.06,55.42,50.26,80.77,59.91,32.0,48.6,,253.37,22.556973,88.4940996,"2024-04-22 10:34:13.700904"
1826,4.14,4.55,8.51,5.97,54.71,57.27,80.99,58.28,32.0,48.9,,252.58,22.556973,88.4940996,"2024-04-22 10:34:18.735203"
1827,4.34,4.84,9.21,6.18,54.6,51.04,81.96,62.09,32.0,47.38,,252.45,22.556973,88.4940996,"2024-04-22 10:34:23.803892"
1828,4.08,4.31,8.87,6.3,65.78,52.44,80.78,59.31,32.0,48.2,,253.35,22.556973,88.4940996,"2024-04-22 10:34:28.836019"
1829,3.61,4.64,8.88,5.93,61.62,57.03,86.11,60.1,32.0,48.18,,253.05,22.556973,88.4940996,"2024-04-22 10:34:33.887254"
1830,5.07,4.52,9.67,5.78,65.56,56.02,86.79,59.78,32.0,48.45,,252.98,22.556973,88.4940996,"2024-04-22 10:34:38.964383"
1831,4.63,4.89,9.3,6.01,62.07,57.08,86.4,61.2,32.0,48.24,,253.33,22.556973,88.4940996,"2024-04-22 10:34:43.996407"
1832,4.02,4.89,9.54,5.53,63.43,55.22,82.56,61.05,32.0,48.25,,252.99,22.556973,88.4940996,"2024-04-22 10:34:49.031128"
1833,4.63,4.98,9.47,6.02,58.65,55.7,83.42,59.6,32.0,48.53,,252.53,22.556973,88.4940996,"2024-04-22 10:34:54.069419"
1834,4.58,4.54,8.23,5.83,55.22,54.04,81.18,62.23,32.0,49.58,,251.65,22.556973,88.4940996,"2024-04-22 10:34:59.099519"
1835,3.44,4.78,9.49,6.55,63.81,52.38,85.34,58.89,32.0,47.65,,251.6,22.556973,88.4940996,"2024-04-22 10:35:04.130760"
1836,4.32,4.63,8.36,5.79,60.68,54.28,82.28,58.37,32.0,48.85,,253.41,22.556973,88.4940996,"2024-04-22 10:35:09.166848"
1837,5.06,5.49,8.92,6.3,65.15,53.12,80.95,60.31,32.0,46.88,,252.45,22.556973,88.4940996,"2024-04-22 10:35:14.196945"
1838,3.96,4.11,8.87,5.81,59.22,54.53,82.76,60.73,32.0,49.33,,252.6,22.556973,88.4940996,"2024-04-22 10:35:19.229488"
1839,5.32,4.17,8.89,6.47,65.86,50.37,84.11,61.97,32.0,47.2,,252.23,22.556973,88.4940996,"2024-04-22 10:35:24.258535"
1840,4.79,4.9,9.79,6.46,55.83,52.03,84.24,59.56,32.0,47.03,,252.0,22.556973,88.4940996,"2024-04-22 10:35:29.286272"
1841,5.08,4.54,9.66,6.32,54.98,52.93,87.54,62.1,32.0,49.47,,252.7,22.556973,88.4940996,"2024-04-22 10:35:34.318986"
1842,4.42,4.18,8.61,5.96,64.16,56.37,83.34,59.72,32.0,48.2,,251.93,22.556973,88.4940996,"2024-04-22 10:35:39.350395"
1843,4.29,4.76,9.03,6.42,64.56,53.83,82.94,60.12,32.0,49.47,,252.48,22.556973,88.4940996,"2024-04-22 10:35:44.382884"
1844,5.28,4.32,8.48,5.85,65.27,51.6,82.76,58.78,32.0,48.05,,252.42,22.556973,88.4940996,"2024-04-22 10:35:49.420555"
1845,3.7,4.95,9.29,6.28,59.86,55.05,86.94,59.59,32.0,46.53,,252.16,22.556973,88.4940996,"2024-04-22 10:35:54.472453"
1846,5.29,4.07,9.17,5.88,54.1,52.91,82.02,58.28,32.0,48.27,,252.79,22.556973,88.4940996,"2024-04-22 10:35:59.520544"
1847,5.35,4.4,8.33,6.22,56.23,51.47,87.82,59.67,32.0,49.28,,252.39,22.556973,88.4940996,"2024-04-22 10:36:04.558445"
1848,4.76,5.08,8.8,6.03,57.83,53.8,82.97,60.43,32.0,47.01,,251.86,22.556973,88.4940996,"2024-04-22 10:36:09.592673"
1849,3.83,4.81,8.52,6.47,58.8,53.18,84.82,60.98,32.0,47.73,,251.96,22.556973,88.4940996,"2024-04-22 10:36:14.658818"
1850,3.86,4.83,8.9,6.49,62.84,51.51,81.13,61.0,32.0,49.33,,253.08,22.556973,88.4940996,"2024-04-22 10:36:19.695521"
1851,4.09,4.57,8.64,5.74,58.04,54.8,87.4,61.46,32.0,47.21,,253.5,22.556973,88.4940996,"2024-04-22 10:36:24.723904"
1852,3.61,4.99,8.54,5.76,62.44,56.88,84.94,60.98,32.0,49.1,,252.55,22.556973,88.4940996,"2024-04-22 10:36:29.747263"
1853,4.79,4.59,8.58,6.56,56.51,50.22,81.31,61.72,32.0,48.61,,252.4,22.556973,88.4940996,"2024-04-22 10:36:34.777924"
1854,3.64,4.46,8.41,6.6,63.88,52.47,82.86,58.31,32.0,46.5,,252.33,22.556973,88.4940996,"2024-04-22 10:36:39.802949"
1855,3.7,5.25,9.24,6.37,62.59,57.78,87.32,61.44,32.0,48.26,,252.2,22.556973,88.4940996,"2024-04-22 10:36:44.826288"
1856,3.37,4.04,8.52,5.82,65.27,51.91,84.7,59.0,32.0,47.2,,251.89,22.556973,88.4940996,"2024-04-22 10:36:49.859964"
1857,4.21,4.76,9.27,5.59,64.97,56.55,87.54,59.11,32.0,47.88,,251.76,22.556973,88.4940996,"2024-04-22 10:36:54.896627"
1858,3.65,4.54,8.2,6.12,56.76,55.87,82.7,59.88,32.0,49.22,,252.21,22.556973,88.4940996,"2024-04-22 10:36:59.925207"
1859,4.26,4.12,8.91,6.22,59.41,53.45,82.29,61.48,32.0,49.4,,252.34,22.556973,88.4940996,"2024-04-22 10:37:04.952149"
1860,3.27,4.25,9.62,5.62,61.95,50.41,81.2,61.9,32.0,47.95,,252.88,22.556973,88.4940996,"2024-04-22 10:37:09.999567"
1861,5.27,4.22,8.35,6.37,57.26,50.05,85.5,59.96,32.0,46.38,,253.1,22.556973,88.4940996,"2024-04-22 10:37:15.040837"
1862,3.26,4.15,9.65,6.55,59.13,51.42,85.25,60.29,32.0,49.57,,253.2,22.556973,88.4940996,"2024-04-22 10:37:20.122611"
1863,4.97,4.99,9.15,5.95,60.68,53.46,81.91,61.53,32.0,48.0,,251.93,22.556973,88.4940996,"2024-04-22 10:37:25.161070"
1864,4.09,4.58,8.22,5.56,61.57,55.89,82.58,59.78,32.0,49.7,,253.26,22.556973,88.4940996,"2024-04-22 10:37:30.197910"
1865,5.27,4.61,9.69,5.87,63.04,56.98,80.61,61.2,32.0,49.94,,252.97,22.556973,88.4940996,"2024-04-22 10:37:35.234021"
1866,4.23,4.93,9.18,5.83,65.74,51.61,87.81,62.19,32.0,48.36,,251.95,22.556973,88.4940996,"2024-04-22 10:37:40.269547"
1867,4.28,5.17,8.66,6.24,54.27,57.41,83.19,61.13,32.0,48.68,,252.61,22.556973,88.4940996,"2024-04-22 10:37:45.297001"
1868,4.09,4.19,9.54,5.73,57.95,51.2,86.49,61.24,32.0,48.6,,252.7,22.556973,88.4940996,"2024-04-22 10:37:50.333060"
1869,4.23,4.69,9.73,5.8,58.52,54.38,80.67,58.58,32.0,48.8,,253.14,22.556973,88.4940996,"2024-04-22 10:37:55.361611"
1870,3.63,4.67,9.71,6.03,57.66,54.07,86.8,58.78,32.0,47.81,,252.71,22.556973,88.4940996,"2024-04-22 10:38:00.397140"
1871,3.69,4.24,8.21,6.3,63.97,52.13,83.41,58.71,32.0,47.31,,252.09,22.556973,88.4940996,"2024-04-22 10:38:05.429517"
1872,5.06,5.35,9.78,6.39,62.31,53.22,84.49,60.73,32.0,49.65,,253.4,22.556973,88.4940996,"2024-04-22 10:38:10.456934"
1873,3.81,5.2,9.09,5.71,55.47,51.13,81.0,59.32,32.0,46.24,,251.74,22.556973,88.4940996,"2024-04-22 10:38:15.485991"
1874,4.19,5.45,9.46,5.86,65.57,54.23,84.23,61.33,32.0,46.58,,251.64,22.556973,88.4940996,"2024-04-22 10:38:20.518198"
1875,3.75,5.37,8.84,5.54,62.21,57.2,81.2,59.96,32.0,49.99,,253.31,22.556973,88.4940996,"2024-04-22 10:38:25.552480"
1876,5.35,4.66,8.39,6.03,54.07,52.27,80.72,61.79,32.0,46.5,,253.15,22.556973,88.4940996,"2024-04-22 10:38:30.586903"
1877,3.66,4.41,8.89,5.96,57.27,52.22,86.38,61.18,32.0,46.56,,251.88,22.556973,88.4940996,"2024-04-22 10:38:35.622149"
1878,4.81,4.96,8.61,6.06,64.46,50.64,86.9,60.76,32.0,47.53,,253.15,22.556973,88.4940996,"2024-04-22 10:38:40.667197"
1879,4.54,4.82,8.65,5.58,55.01,52.3,84.62,59.78,32.0,47.83,,251.56,22.556973,88.4940996,"2024-04-22 10:46:05.587154"
1880,3.39,4.97,9.12,6.05,63.32,56.33,85.24,62.28,32.0,47.94,,252.61,22.556973,88.4940996,"2024-04-22 10:46:10.637741"
1881,4.22,4.42,8.96,5.79,62.27,53.29,85.48,61.36,32.0,49.62,,252.38,22.556973,88.4940996,"2024-04-22 10:46:15.664213"
1882,5.41,4.75,9.78,5.55,62.94,55.65,80.59,59.12,32.0,49.06,,253.28,22.556973,88.4940996,"2024-04-22 10:46:20.690896"
1883,5.18,5.4,9.17,5.68,62.48,55.73,86.2,60.66,32.0,47.06,,251.67,22.556973,88.4940996,"2024-04-22 10:46:25.717968"
1884,4.46,5.14,8.69,6.35,59.62,51.98,82.91,59.89,32.0,48.16,,252.02,22.556973,88.4940996,"2024-04-22 10:46:30.746631"
1885,5.23,5.28,9.55,6.12,61.74,52.97,86.4,59.75,32.0,46.74,,251.68,22.556973,88.4940996,"2024-04-22 10:46:35.776032"
1886,3.98,5.06,9.49,6.28,58.24,50.26,80.34,62.12,32.0,46.83,,252.08,22.556973,88.4940996,"2024-04-22 10:46:40.801385"
1887,4.74,4.72,9.1,6.2,57.04,52.42,83.01,59.34,32.0,47.28,,252.88,22.556973,88.4940996,"2024-04-22 10:46:45.825327"
1888,5.1,5.28,9.36,5.94,63.47,56.46,80.5,60.17,32.0,47.4,,253.07,22.556973,88.4940996,"2024-04-22 10:46:50.854291"
1889,3.87,4.06,9.52,6.05,64.3,52.0,83.01,58.85,32.0,48.32,,251.74,22.556973,88.4940996,"2024-04-22 10:46:55.884075"
1890,4.6,4.76,8.57,6.49,64.72,53.33,80.49,60.99,32.0,47.61,,252.15,22.556973,88.4940996,"2024-04-22 10:47:00.910136"
1891,3.51,4.26,8.99,6.22,56.88,55.28,81.12,61.85,32.0,47.84,,252.05,22.556973,88.4940996,"2024-04-22 10:47:05.936142"
1892,4.32,5.48,9.63,6.56,55.05,54.38,84.25,58.32,32.0,49.9,,252.92,22.556973,88.4940996,"2024-04-22 10:47:10.960345"
1893,3.74,5.28,8.86,6.57,61.52,52.23,86.05,62.28,32.0,46.34,,251.87,22.556973,88.4940996,"2024-04-22 10:47:15.991423"
1894,3.65,4.08,9.27,6.48,62.84,50.15,87.43,59.63,32.0,46.82,,252.04,22.556973,88.4940996,"2024-04-22 10:47:21.015626"
1895,4.59,5.4,8.24,6.15,61.07,51.44,85.52,61.15,32.0,49.05,,253.44,22.556973,88.4940996,"2024-04-22 10:47:26.038261"
1896,5.05,4.24,9.35,6.08,65.41,52.61,83.47,58.66,32.0,47.92,,251.66,22.556973,88.4940996,"2024-04-22 10:47:31.061142"
1897,5.41,4.95,9.4,6.45,62.67,53.14,83.74,61.0,32.0,46.87,,253.29,22.556973,88.4940996,"2024-04-22 10:47:36.087997"
1898,5.39,4.63,8.87,6.26,61.11,51.49,87.58,61.11,32.0,48.41,,252.61,22.556973,88.4940996,"2024-04-22 10:47:41.114027"
1899,4.57,4.25,8.3,6.04,56.75,50.74,80.75,60.19,32.0,47.03,,251.73,22.556973,88.4940996,"2024-04-22 10:47:46.143066"
1900,5.38,4.77,8.63,6.15,62.69,55.34,87.2,60.88,32.0,49.53,,252.22,22.556973,88.4940996,"2024-04-22 10:47:51.174308"
1901,5.04,4.82,8.81,5.61,54.68,51.07,84.68,61.19,32.0,47.82,,252.86,22.556973,88.4940996,"2024-04-22 10:47:56.199418"
1902,4.66,5.38,8.71,5.75,54.42,51.59,87.17,60.04,32.0,47.8,,252.9,22.556973,88.4940996,"2024-04-22 10:48:01.227188"
1903,3.64,4.31,9.25,6.52,59.71,50.56,83.92,58.99,32.0,46.43,,252.79,22.556973,88.4940996,"2024-04-22 10:48:06.258089"
1904,5.45,4.53,8.38,5.76,58.32,53.44,85.98,58.23,32.0,48.02,,253.15,22.556973,88.4940996,"2024-04-22 10:48:11.287929"
1905,4.4,5.01,8.6,6.52,65.02,53.62,80.23,60.94,32.0,46.7,,252.92,22.556973,88.4940996,"2024-04-22 10:48:16.318914"
1906,4.0,4.39,8.47,5.7,62.39,55.53,80.54,60.23,32.0,48.79,,252.1,22.556973,88.4940996,"2024-04-22 10:48:21.348851"
1907,3.44,4.98,8.36,5.51,59.52,54.5,80.88,61.3,32.0,46.57,,251.61,22.556973,88.4940996,"2024-04-22 10:48:26.378914"
1908,4.22,4.94,8.35,5.93,54.9,50.88,87.86,61.1,32.0,46.97,,251.76,22.556973,88.4940996,"2024-04-22 10:48:31.408197"
1909,4.63,5.18,9.37,6.19,60.02,50.65,81.07,62.12,32.0,49.66,,253.08,22.556973,88.4940996,"2024-04-22 10:48:36.448648"
1910,4.46,4.43,8.6,6.36,65.92,51.65,83.23,60.58,32.0,47.33,,253.2,22.556973,88.4940996,"2024-04-22 10:48:41.496963"
1911,4.3,4.24,9.2,6.5,57.19,50.19,87.65,60.21,32.0,49.96,,251.59,22.556973,88.4940996,"2024-04-22 10:48:46.524607"
1912,4.51,5.34,8.81,5.9,65.73,53.74,84.38,59.25,32.0,49.72,,252.3,22.556973,88.4940996,"2024-04-22 10:48:51.554313"
1913,4.16,5.23,9.63,6.4,63.49,53.87,86.76,59.19,32.0,49.64,,251.76,22.556973,88.4940996,"2024-04-22 10:48:56.581503"
1914,4.38,5.16,8.65,5.8,61.27,52.18,80.42,59.51,32.0,48.37,,253.07,22.556973,88.4940996,"2024-04-22 10:49:01.611204"
1915,5.4,5.14,8.41,6.2,57.23,53.14,82.46,61.73,32.0,50.0,,253.46,22.556973,88.4940996,"2024-04-22 10:49:06.641540"
1916,3.29,4.09,8.31,5.98,54.89,54.26,85.19,59.32,32.0,47.19,,253.2,22.556973,88.4940996,"2024-04-22 10:49:11.671420"
1917,3.51,4.5,9.05,6.23,65.34,55.2,85.33,62.03,32.0,47.63,,252.07,22.556973,88.4940996,"2024-04-22 10:49:16.703657"
1918,5.17,4.89,9.27,6.26,55.84,56.21,83.37,59.14,32.0,47.3,,251.97,22.556973,88.4940996,"2024-04-22 10:49:21.735575"
1919,5.07,4.15,8.47,5.53,57.48,56.9,85.43,59.58,32.0,48.56,,252.58,22.556973,88.4940996,"2024-04-22 10:49:26.770247"
1920,4.03,4.35,8.89,6.29,54.78,55.75,82.92,62.02,32.0,49.06,,253.22,22.556973,88.4940996,"2024-04-22 10:49:31.799333"
1921,3.63,4.05,9.43,6.33,59.73,52.18,81.52,60.7,32.0,48.8,,252.84,22.556973,88.4940996,"2024-04-22 10:49:36.829914"
1922,3.33,4.31,9.45,5.91,64.6,57.6,84.87,61.77,32.0,48.65,,252.95,22.556973,88.4940996,"2024-04-22 10:49:41.861257"
1923,3.39,4.07,9.38,5.96,60.96,55.44,87.51,61.03,32.0,46.7,,253.11,22.556973,88.4940996,"2024-04-22 10:49:46.890266"
1924,4.78,5.12,9.37,6.29,56.04,54.42,85.32,60.08,32.0,46.49,,253.09,22.556973,88.4940996,"2024-04-22 10:49:51.920737"
1925,4.25,4.1,9.68,6.4,60.21,51.09,83.96,60.78,32.0,47.8,,252.21,22.556973,88.4940996,"2024-04-22 10:49:56.953123"
1926,3.59,4.05,9.29,6.38,57.34,57.1,84.27,59.39,32.0,48.87,,251.74,22.556973,88.4940996,"2024-04-22 10:50:01.981358"
1927,5.28,4.72,8.55,5.75,62.77,56.42,86.79,58.67,32.0,48.18,,253.41,22.556973,88.4940996,"2024-04-22 10:50:07.009963"
1928,4.94,4.17,9.72,6.2,55.73,55.18,81.53,60.33,32.0,48.07,,252.99,22.556973,88.4940996,"2024-04-22 10:50:12.039673"
1929,5.06,4.51,8.8,5.67,60.25,51.32,82.91,60.95,32.0,47.86,,252.93,22.556973,88.4940996,"2024-04-22 10:50:17.067392"
1930,3.51,5.38,8.35,6.07,64.37,56.44,84.43,62.08,32.0,47.43,,252.51,22.556973,88.4940996,"2024-04-22 10:50:22.095545"
1931,3.96,4.58,9.55,5.77,54.16,52.14,80.21,58.57,32.0,46.57,,251.93,22.556973,88.4940996,"2024-04-22 10:50:27.123160"
1932,3.34,4.48,8.44,5.59,55.46,55.23,81.54,61.59,32.0,47.72,,251.61,22.556973,88.4940996,"2024-04-22 10:50:32.150140"
1933,5.31,5.26,8.4,5.66,58.19,52.48,85.28,61.2,32.0,48.99,,252.36,22.556973,88.4940996,"2024-04-22 10:50:37.176530"
1934,5.11,5.34,9.24,5.79,59.13,54.17,83.07,61.5,32.0,46.29,,251.63,22.556973,88.4940996,"2024-04-22 10:50:42.196794"
1935,5.13,4.58,8.24,5.51,56.44,50.37,84.03,61.26,32.0,47.69,,253.43,22.556973,88.4940996,"2024-04-22 10:50:47.220771"
1936,4.12,4.66,8.77,5.7,65.21,57.74,84.13,60.38,32.0,49.5,,252.33,22.556973,88.4940996,"2024-04-22 10:50:52.241451"
1937,4.53,4.61,9.19,6.53,64.18,55.51,87.8,59.53,32.0,46.76,,251.74,22.556973,88.4940996,"2024-04-22 10:50:57.266719"
1938,3.45,4.68,8.63,6.51,55.49,53.52,80.95,61.51,32.0,49.64,,251.84,22.556973,88.4940996,"2024-04-22 10:51:02.296994"
1939,4.8,4.23,8.22,6.57,54.58,52.23,82.4,60.97,32.0,48.92,,251.7,22.556973,88.4940996,"2024-04-22 10:51:07.328020"
1940,3.22,4.59,9.63,5.74,56.0,50.62,81.91,62.12,32.0,48.18,,252.73,22.556973,88.4940996,"2024-04-22 10:51:12.355294"
1941,3.98,4.49,9.65,6.44,54.4,52.19,83.7,61.95,32.0,48.92,,252.39,22.556973,88.4940996,"2024-04-22 10:51:17.383317"
1942,3.95,5.2,9.43,6.43,59.62,51.83,80.44,61.61,32.0,46.46,,252.9,22.556973,88.4940996,"2024-04-22 10:51:22.409896"
1943,4.06,5.41,9.24,5.52,54.6,53.18,83.27,58.75,32.0,48.69,,251.88,22.556973,88.4940996,"2024-04-22 10:51:27.437080"
1944,4.94,4.42,8.77,6.44,58.13,50.09,86.69,58.45,32.0,48.14,,252.7,22.556973,88.4940996,"2024-04-22 10:51:32.464898"
1945,4.23,5.43,8.25,6.33,55.17,51.14,86.78,59.45,32.0,47.76,,251.74,22.556973,88.4940996,"2024-04-22 10:51:37.497000"
1946,4.67,4.83,8.74,6.07,56.26,52.86,87.13,58.62,32.0,47.46,,252.25,22.556973,88.4940996,"2024-04-22 10:51:42.524534"
1947,5.43,4.18,9.35,5.8,60.22,51.11,82.31,58.86,32.0,48.69,,253.09,22.556973,88.4940996,"2024-04-22 10:51:47.551555"
1948,3.96,5.42,9.32,6.25,57.61,55.32,86.08,62.04,32.0,49.48,,252.91,22.556973,88.4940996,"2024-04-22 10:51:52.582128"
1949,4.51,4.48,9.11,6.14,59.7,50.03,82.97,60.94,32.0,48.38,,252.21,22.556973,88.4940996,"2024-04-22 10:51:57.612211"
1950,3.65,4.55,8.67,6.06,62.2,55.35,80.38,60.05,32.0,46.35,,252.76,22.556973,88.4940996,"2024-04-22 10:52:02.639624"
1951,3.32,4.8,8.69,5.69,63.47,54.73,80.8,60.41,32.0,47.26,,253.28,22.556973,88.4940996,"2024-04-22 10:52:07.660483"
1952,3.36,4.59,8.3,5.8,57.85,57.05,82.52,61.92,32.0,48.84,,253.11,22.556973,88.4940996,"2024-04-22 10:52:12.684928"
1953,3.7,4.52,9.11,6.52,58.44,52.19,83.47,58.96,32.0,47.24,,251.72,22.556973,88.4940996,"2024-04-22 10:52:17.710069"
1954,4.23,4.17,9.11,6.14,64.67,50.59,82.72,59.24,32.0,49.54,,252.09,22.556973,88.4940996,"2024-04-22 10:52:22.731252"
